Participant,Device,Method,Size,Offset,aligned(Offset) for Device,aligned(Offset) for Method,aligned(Offset) for Device*Method,aligned(Offset) for Size,aligned(Offset) for Device*Size,aligned(Offset) for Method*Size,aligned(Offset) for Device*Method*Size,ART(Offset) for Device,ART(Offset) for Method,ART(Offset) for Device*Method,ART(Offset) for Size,ART(Offset) for Device*Size,ART(Offset) for Method*Size,ART(Offset) for Device*Method*Size
P6,tPad,Clipped,ThreeQuarters,0.1711,0.0556843579620229366422259824,0.0687819185937206241774769694,0.0801559859533209787016893616,0.0958241768909789214357742277,0.0586338053325233366274515427,0.0780328681975879062614882522,0.0747289908487511055165558187,986,1009,1036,1065,987,1031,1028
P6,tPad,Clipped,ThreeQuarters,0.1482,0.0327843579620229366422259824,0.0458819185937206241774769694,0.0572559859533209787016893616,0.0729241768909789214357742277,0.0357338053325233366274515427,0.0551328681975879062614882522,0.0518289908487511055165558187,916,954,982,1021,924,980,970
P6,tPad,Clipped,ThreeQuarters,0.1463,0.0308843579620229366422259824,0.0439819185937206241774769694,0.0553559859533209787016893616,0.0710241768909789214357742277,0.0338338053325233366274515427,0.0532328681975879062614882522,0.0499289908487511055165558187,910,951,979,1016,910,975,964
P6,tPad,Clipped,ThreeQuarters,0.1839,0.0684843579620229366422259824,0.0815819185937206241774769694,0.0929559859533209787016893616,0.1086241768909789214357742277,0.0714338053325233366274515427,0.0908328681975879062614882522,0.0875289908487511055165558187,1015,1036,1064,1084,1010,1061,1054
P6,tPad,Clipped,ThreeQuarters,0.1638,0.0483843579620229366422259824,0.0614819185937206241774769694,0.0728559859533209787016893616,0.0885241768909789214357742277,0.0513338053325233366274515427,0.0707328681975879062614882522,0.0674289908487511055165558187,962,995,1018,1049,967,1014,1005
P6,tPad,Clipped,ThreeQuarters,0.0406,-0.0748156420379770633577740176,-0.0617180814062793758225230306,-0.0503440140466790212983106384,-0.0346758231090210785642257723,-0.0718661946674766633725484573,-0.0524671318024120937385117478,-0.0557710091512488944834441813,173,252,342,470,209,319,297
P6,tPad,Clipped,ThreeQuarters,0.0748,-0.0406156420379770633577740176,-0.0275180814062793758225230306,-0.0161440140466790212983106384,-0.0004758231090210785642257723,-0.0376661946674766633725484573,-0.0182671318024120937385117478,-0.0215710091512488944834441813,459,526,620,749,445,615,578
P6,tPad,Clipped,ThreeQuarters,0.052,-0.0634156420379770633577740176,-0.0503180814062793758225230306,-0.0389440140466790212983106384,-0.0232758231090210785642257723,-0.0604661946674766633725484573,-0.0410671318024120937385117478,-0.0443710091512488944834441813,244,319,412,565,278,390,369
P7,tPad,Normal,Quarter,0.1104,-0.0000265352841644271921966756,0.0293485399674163012787268260,0.0174288444778647906327674119,0.0060824238149662105346251926,0.0291995672555736805487116954,0.0198367796326122389885323910,0.0150071244375128315649593654,760,897,846,794,894,852,835
P7,tPad,Normal,Quarter,0.0989,-0.0115265352841644271921966756,0.0178485399674163012787268260,0.0059288444778647906327674119,-0.0054175761850337894653748074,0.0176995672555736805487116954,0.0083367796326122389885323910,0.0035071244375128315649593654,701,848,784,721,844,801,771
P7,tPad,Normal,Quarter,0.0752,-0.0352265352841644271921966756,-0.0058514600325836987212731740,-0.0177711555221352093672325881,-0.0291175761850337894653748074,-0.0060004327444263194512883046,-0.0153632203673877610114676090,-0.0201928755624871684350406346,512,716,597,519,704,636,597
P7,tPad,Normal,Quarter,0.0881,-0.0223265352841644271921966756,0.0070485399674163012787268260,-0.0048711555221352093672325881,-0.0162175761850337894653748074,0.0068995672555736805487116954,-0.0024632203673877610114676090,-0.0072928755624871684350406346,605,796,705,632,781,726,693
P7,tPad,Normal,Quarter,0.0176,-0.0928265352841644271921966756,-0.0634514600325836987212731740,-0.0753711555221352093672325881,-0.0867175761850337894653748074,-0.0636004327444263194512883046,-0.0729632203673877610114676090,-0.0777928755624871684350406346,91,241,185,134,263,195,165
P7,tPad,Normal,Quarter,0.0629,-0.0475265352841644271921966756,-0.0181514600325836987212731740,-0.0300711555221352093672325881,-0.0414175761850337894653748074,-0.0183004327444263194512883046,-0.0276632203673877610114676090,-0.0324928755624871684350406346,400,610,510,421,598,526,472
P7,tPad,Normal,Quarter,0.0713,-0.0391265352841644271921966756,-0.0097514600325836987212731740,-0.0216711555221352093672325881,-0.0330175761850337894653748074,-0.0099004327444263194512883046,-0.0192632203673877610114676090,-0.0240928755624871684350406346,477,684,572,484,676,601,552
P7,tPad,Normal,Quarter,0.039,-0.0714265352841644271921966756,-0.0420514600325836987212731740,-0.0539711555221352093672325881,-0.0653175761850337894653748074,-0.0422004327444263194512883046,-0.0515632203673877610114676090,-0.0563928755624871684350406346,196,402,317,251,415,325,288
P7,tPad,Normal,Quarter,0.0386,-0.0718265352841644271921966756,-0.0424514600325836987212731740,-0.0543711555221352093672325881,-0.0657175761850337894653748074,-0.0426004327444263194512883046,-0.0519632203673877610114676090,-0.0567928755624871684350406346,194,399,311,250,414,324,285
P7,tPad,Normal,Half,0.1039,-0.0324322299024372682435108182,-0.0030571546508565397725873166,-0.0149768501404080504185467307,-0.0149758812627827747974897260,-0.0020214542335955797549869661,-0.0084213999514975517492265298,-0.0081724532662776552154105615,534,737,635,639,726,682,687
P7,tPad,Normal,Half,0.1249,-0.0114322299024372682435108182,0.0179428453491434602274126834,0.0060231498595919495814532693,0.0060241187372172252025102740,0.0189785457664044202450130339,0.0125786000485024482507734702,0.0128275467337223447845894385,703,849,786,793,849,818,826
P7,tPad,Normal,Half,0.1977,0.0613677700975627317564891818,0.0907428453491434602274126834,0.0788231498595919495814532693,0.0788241187372172252025102740,0.0917785457664044202450130339,0.0853786000485024482507734702,0.0856275467337223447845894385,995,1058,1032,1032,1059,1047,1051
P7,tPad,Normal,Half,0.1607,0.0243677700975627317564891818,0.0537428453491434602274126834,0.0418231498595919495814532693,0.0418241187372172252025102740,0.0547785457664044202450130339,0.0483786000485024482507734702,0.0486275467337223447845894385,889,974,941,940,979,962,957
P7,tPad,Normal,Half,0.1375,0.0011677700975627317564891818,0.0305428453491434602274126834,0.0186231498595919495814532693,0.0186241187372172252025102740,0.0315785457664044202450130339,0.0251786000485024482507734702,0.0254275467337223447845894385,768,900,850,854,900,884,880
P7,tPad,Normal,Half,0.1274,-0.0089322299024372682435108182,0.0204428453491434602274126834,0.0085231498595919495814532693,0.0085241187372172252025102740,0.0214785457664044202450130339,0.0150786000485024482507734702,0.0153275467337223447845894385,713,858,799,804,856,830,836
P7,tPad,Normal,Half,0.1031,-0.0332322299024372682435108182,-0.0038571546508565397725873166,-0.0157768501404080504185467307,-0.0157758812627827747974897260,-0.0028214542335955797549869661,-0.0092213999514975517492265298,-0.0089724532662776552154105615,528,728,631,635,720,675,680
P7,tPad,Normal,Half,0.1087,-0.0276322299024372682435108182,0.0017428453491434602274126834,-0.0101768501404080504185467307,-0.0101758812627827747974897260,0.0027785457664044202450130339,-0.0036213999514975517492265298,-0.0033724532662776552154105615,566,766,674,684,754,720,726
P7,tPad,Normal,Half,0.1232,-0.0131322299024372682435108182,0.0162428453491434602274126834,0.0043231498595919495814532693,0.0043241187372172252025102740,0.0172785457664044202450130339,0.0108786000485024482507734702,0.0111275467337223447845894385,680,837,769,780,838,811,815
P7,Normal,Clipped,ThreeQuarters,0.956,0.8044400528123878377685484285,0.7756433664051684356252884172,0.7810243411270061016253909655,0.8026856247024267328835856755,0.7997114013961222083049494217,0.7848943160090357177092997000,0.7895116881954456441324682331,1181,1181,1181,1181,1181,1181,1181
P7,Normal,Clipped,ThreeQuarters,0.1628,0.0112400528123878377685484285,-0.0175566335948315643747115828,-0.0121756588729938983746090345,0.0094856247024267328835856755,0.0065114013961222083049494217,-0.0083056839909642822907003000,-0.0036883118045543558675317669,822,615,661,811,779,683,722
P7,Normal,Clipped,ThreeQuarters,0.2396,0.0880400528123878377685484285,0.0592433664051684356252884172,0.0646243411270061016253909655,0.0862856247024267328835856755,0.0833114013961222083049494217,0.0684943160090357177092997000,0.0731116881954456441324682331,1038,988,993,1042,1039,1004,1022
P7,Normal,Clipped,ThreeQuarters,0.1218,-0.0297599471876121622314515715,-0.0585566335948315643747115828,-0.0531756588729938983746090345,-0.0315143752975732671164143245,-0.0344885986038777916950505783,-0.0493056839909642822907003000,-0.0446883118045543558675317669,551,275,325,497,464,342,367
P7,Normal,Clipped,ThreeQuarters,0.354,0.2024400528123878377685484285,0.1736433664051684356252884172,0.1790243411270061016253909655,0.2006856247024267328835856755,0.1977114013961222083049494217,0.1828943160090357177092997000,0.1875116881954456441324682331,1140,1133,1136,1141,1143,1137,1140
P7,Normal,Clipped,ThreeQuarters,0.1543,0.0027400528123878377685484285,-0.0260566335948315643747115828,-0.0206756588729938983746090345,0.0009856247024267328835856755,-0.0019885986038777916950505783,-0.0168056839909642822907003000,-0.0121883118045543558675317669,783,546,579,760,727,623,664
P7,Normal,Clipped,ThreeQuarters,0.1919,0.0403400528123878377685484285,0.0115433664051684356252884172,0.0169243411270061016253909655,0.0385856247024267328835856755,0.0356114013961222083049494217,0.0207943160090357177092997000,0.0254116881954456441324682331,939,822,842,923,922,857,879
P7,Normal,Clipped,ThreeQuarters,0.2021,0.0505400528123878377685484285,0.0217433664051684356252884172,0.0271243411270061016253909655,0.0487856247024267328835856755,0.0458114013961222083049494217,0.0309943160090357177092997000,0.0356116881954456441324682331,967,863,885,959,958,906,919
P7,Normal,Clipped,ThreeQuarters,0.4427,0.2911400528123878377685484285,0.2623433664051684356252884172,0.2677243411270061016253909655,0.2893856247024267328835856755,0.2864114013961222083049494217,0.2715943160090357177092997000,0.2762116881954456441324682331,1156,1155,1155,1159,1158,1156,1156
P7,Normal,Clipped,Half,0.5852,0.4907693457416807670614777214,0.4619726593344613649182177101,0.4673536340562990309183202584,0.4663314473424181708289878153,0.4600685834220795987449238905,0.4664703203343495059386889524,0.4721205579920618153964902508,1175,1174,1175,1174,1174,1175,1176
P7,Normal,Clipped,Half,0.1607,0.0662693457416807670614777214,0.0374726593344613649182177101,0.0428536340562990309183202584,0.0418314473424181708289878153,0.0355685834220795987449238905,0.0419703203343495059386889524,0.0476205579920618153964902508,1011,930,945,941,921,944,951
P7,Normal,Clipped,Half,0.1661,0.0716693457416807670614777214,0.0428726593344613649182177101,0.0482536340562990309183202584,0.0472314473424181708289878153,0.0409685834220795987449238905,0.0473703203343495059386889524,0.0530205579920618153964902508,1021,949,961,954,942,960,974
P7,Normal,Clipped,Half,0.113,0.0185693457416807670614777214,-0.0102273406655386350817822899,-0.0048463659437009690816797416,-0.0058685526575818291710121847,-0.0121314165779204012550761095,-0.0057296796656504940613110476,-0.0000794420079381846035097492,859,679,706,715,650,706,751
P7,Normal,Clipped,Half,0.2051,0.1106693457416807670614777214,0.0818726593344613649182177101,0.0872536340562990309183202584,0.0862314473424181708289878153,0.0799685834220795987449238905,0.0863703203343495059386889524,0.0920205579920618153964902508,1075,1037,1053,1041,1030,1052,1061
P7,Normal,Clipped,Half,0.1562,0.0617693457416807670614777214,0.0329726593344613649182177101,0.0383536340562990309183202584,0.0373314473424181708289878153,0.0310685834220795987449238905,0.0374703203343495059386889524,0.0431205579920618153964902508,997.5,909.5,930.5,917.5,897.5,926.5,938.5
P7,Normal,Clipped,Half,0.0902,-0.0042306542583192329385222786,-0.0330273406655386350817822899,-0.0276463659437009690816797416,-0.0286685526575818291710121847,-0.0349314165779204012550761095,-0.0285296796656504940613110476,-0.0228794420079381846035097492,738,483,525,523,459,520,565
P7,Normal,Clipped,Half,0.2535,0.1590693457416807670614777214,0.1302726593344613649182177101,0.1356536340562990309183202584,0.1346314473424181708289878153,0.1283685834220795987449238905,0.1347703203343495059386889524,0.1404205579920618153964902508,1113,1104,1105,1107,1100,1105,1109
P7,Normal,Clipped,Half,0.1207,0.0262693457416807670614777214,-0.0025273406655386350817822899,0.0028536340562990309183202584,0.0018314473424181708289878153,-0.0044314165779204012550761095,0.0019703203343495059386889524,0.0076205579920618153964902508,895,740,761,764,710,762,795
P7,tPad,Clipped,Quarter,0.1266,0.0121658394435044181237074639,0.0252634000752021056589584509,0.0366374674348024601831708431,0.0182747985426350558505293321,0.0413919419832425258646158349,0.0339022143398126092058313765,0.0385953308485955233647377423,833,877,919,853,945,912,928
P7,tPad,Clipped,Quarter,0.2089,0.0944658394435044181237074639,0.1075634000752021056589584509,0.1189374674348024601831708431,0.1005747985426350558505293321,0.1236919419832425258646158349,0.1162022143398126092058313765,0.1208953308485955233647377423,1047,1081,1092,1070,1096,1091,1093
P7,tPad,Clipped,Quarter,0.1589,0.0444658394435044181237074639,0.0575634000752021056589584509,0.0689374674348024601831708431,0.0505747985426350558505293321,0.0736919419832425258646158349,0.0662022143398126092058313765,0.0708953308485955233647377423,950,982,1004,964,1018,1001,1015
P7,tPad,Clipped,Quarter,0.1581,0.0436658394435044181237074639,0.0567634000752021056589584509,0.0681374674348024601831708431,0.0497747985426350558505293321,0.0728919419832425258646158349,0.0654022143398126092058313765,0.0700953308485955233647377423,947,981,1003,962,1014,998,1013
P7,tPad,Clipped,Quarter,0.1388,0.0243658394435044181237074639,0.0374634000752021056589584509,0.0488374674348024601831708431,0.0304747985426350558505293321,0.0535919419832425258646158349,0.0461022143398126092058313765,0.0507953308485955233647377423,888,929,962,903,976,955,967
P7,tPad,Clipped,Quarter,0.1635,0.0490658394435044181237074639,0.0621634000752021056589584509,0.0735374674348024601831708431,0.0551747985426350558505293321,0.0782919419832425258646158349,0.0708022143398126092058313765,0.0754953308485955233647377423,964,998,1020,972,1026,1015,1030
P7,tPad,Clipped,Quarter,0.1015,-0.0129341605564955818762925361,0.0001634000752021056589584509,0.0115374674348024601831708431,-0.0068252014573649441494706679,0.0162919419832425258646158349,0.0088022143398126092058313765,0.0134953308485955233647377423,684,756,816,705,834,803,830
P7,tPad,Clipped,Quarter,0.1624,0.0479658394435044181237074639,0.0610634000752021056589584509,0.0724374674348024601831708431,0.0540747985426350558505293321,0.0771919419832425258646158349,0.0697022143398126092058313765,0.0743953308485955233647377423,961,994,1016,968,1024,1010,1026
P7,tPad,Clipped,Quarter,0.0953,-0.0191341605564955818762925361,-0.0060365999247978943410415491,0.0053374674348024601831708431,-0.0130252014573649441494706679,0.0100919419832425258646158349,0.0026022143398126092058313765,0.0072953308485955233647377423,630,715,779,654,804,770,793
P7,Normal,Clipped,Quarter,0.5092,0.4290046992770343024150130750,0.4002080128698149002717530637,0.4055889875916525662718556120,0.3932194113372478504633239449,0.4006834642015232648125048916,0.4088468271344254038186259893,0.4009472670237731778752421440,1172,1171,1172,1170,1170,1172,1172
P7,Normal,Clipped,Quarter,0,-0.0801953007229656975849869250,-0.1089919871301850997282469363,-0.1036110124083474337281443880,-0.1159805886627521495366760551,-0.1085165357984767351874951084,-0.1003531728655745961813740107,-0.1082527329762268221247578560,143,61,70,38,55,73,63
P7,Normal,Clipped,Quarter,0.2006,0.1204046992770343024150130750,0.0916080128698149002717530637,0.0969889875916525662718556120,0.0846194113372478504633239449,0.0920834642015232648125048916,0.1002468271344254038186259893,0.0923472670237731778752421440,1090,1060,1069,1038,1060,1073,1063
P7,Normal,Clipped,Quarter,0.1654,0.0852046992770343024150130750,0.0564080128698149002717530637,0.0617889875916525662718556120,0.0494194113372478504633239449,0.0568834642015232648125048916,0.0650468271344254038186259893,0.0571472670237731778752421440,1033,978,987,961,985,996,984
