Participant,Device,Method,Size,TimeMillis,aligned(TimeMillis) for Device,aligned(TimeMillis) for Method,aligned(TimeMillis) for Device*Method,aligned(TimeMillis) for Size,aligned(TimeMillis) for Device*Size,aligned(TimeMillis) for Method*Size,aligned(TimeMillis) for Device*Method*Size,ART(TimeMillis) for Device,ART(TimeMillis) for Method,ART(TimeMillis) for Device*Method,ART(TimeMillis) for Size,ART(TimeMillis) for Device*Size,ART(TimeMillis) for Method*Size,ART(TimeMillis) for Device*Method*Size
P7,Normal,Normal,Half,2056.1176,-5511.453012475003845562221196,-11116.987702955901521223455500,-7869.617199451891314415645548,-6347.951235300766240566570320,-8942.501727620322822654472596,-8514.119939204113481111624224,-5385.060165963851259006850484,245,11,118,197,75,88,264
P7,Normal,Normal,Half,4524.2588,-3043.311812475003845562221196,-8648.846502955901521223455500,-5401.475999451891314415645548,-3879.810035300766240566570320,-6474.360527620322822654472596,-6045.978739204113481111624224,-2916.918965963851259006850484,495,88,243,373,185,207,484
P7,Normal,Normal,Quarter,17928.0254,10214.346252629650949814223665,4608.8115621487532741529893609,7856.182065652763480960799313,7826.951227751553377860534085,9185.720883213228683375703569,9336.157537654233014764555553,7510.842878605895506789023752,1098,1002,1079,1077,1096,1097,1078
P7,Normal,Normal,Quarter,3847.22,-3866.459147370349050185776335,-9471.993837851246725847010639,-6224.623334347236519039200687,-6253.854172248446622139465915,-4895.084516786771316624296431,-4744.647862345766985235444447,-6569.962521394104493210976248,409,56,197,203,304,313,184
P7,Normal,Normal,Quarter,1839.1052,-5874.573947370349050185776335,-11480.108637851246725847010639,-8232.738134347236519039200687,-8261.968972248446622139465915,-6903.199316786771316624296431,-6752.762662345766985235444447,-8578.077321394104493210976248,219,8,102,94,167,168,80
P7,Normal,Normal,Quarter,17198.9838,9485.304652629650949814223665,3879.7699621487532741529893609,7127.140465652763480960799313,7097.909627751553377860534085,8456.679283213228683375703569,8607.115937654233014764555553,6781.801278605895506789023752,1085,973,1067,1064,1087,1081,1067
P7,Normal,Normal,Quarter,2655.1519,-5058.527247370349050185776335,-10664.061937851246725847010639,-7416.691434347236519039200687,-7445.922272248446622139465915,-6087.152616786771316624296431,-5936.715962345766985235444447,-7762.030621394104493210976248,275,18,139,134,212,217,119
P7,Normal,Normal,Quarter,1147.0656,-6566.613547370349050185776335,-12172.148237851246725847010639,-8924.777734347236519039200687,-8954.008572248446622139465915,-7595.238916786771316624296431,-7444.802262345766985235444447,-9270.116921394104493210976248,181,3,83,73,127,139,62
P7,Normal,Normal,Quarter,8939.5113,1225.832152629650949814223665,-4379.7025378512467258470106391,-1132.332034347236519039200687,-1161.562872248446622139465915,197.206783213228683375703569,347.643437654233014764555553,-1477.671221394104493210976248,872,453,690,691,819,834,669
P7,Normal,Normal,Quarter,2711.1551,-5002.524047370349050185776335,-10608.058737851246725847010639,-7360.688234347236519039200687,-7389.919072248446622139465915,-6031.149416786771316624296431,-5880.712762345766985235444447,-7706.027421394104493210976248,280,19,141,135,216,221,122
P7,Normal,Normal,Quarter,8475.4848,761.805652629650949814223665,-4843.7290378512467258470106391,-1596.358534347236519039200687,-1625.589372248446622139465915,-266.819716786771316624296431,-116.383062345766985235444447,-1941.697721394104493210976248,845.5,407.5,629.5,638.5,772.5,795.5,601.5
P8,tPad,Normal,Half,9195.5259,1506.0674104762933362134139763,-395.8138201061271820874142368,3776.4822970452510427729047343,4373.2226475490080985694709433,4930.0538265347429303971639563,2207.0539436456608580244170393,1381.6943089819664663854512993,889,751,1002,1011,1031,950,917
P8,tPad,Normal,Half,5435.3109,-2254.1475895237066637865860237,-4156.0288201061271820874142368,16.2672970452510427729047343,613.0076475490080985694709433,1169.8388265347429303971639563,-1553.1610563543391419755829607,-2378.5206910180335336145487007,571,472,795,850,878,654,547
P8,tPad,Normal,Half,17115.9789,9426.520410476293336213413976,7524.6391798938728179125857629,11696.935297045251042772904734,12293.675647549008098569470943,12850.506826534742930397163956,10127.506943645660858024417039,9302.147308981966466385451299,1084,1060,1114,1124,1129,1108,1094
P8,tPad,Normal,Half,24107.3788,16417.920310476293336213413976,14516.039079893872817912585763,18688.335197045251042772904734,19285.075547549008098569470943,19841.906726534742930397163956,17118.906843645660858024417039,16293.547208981966466385451299,1140,1123,1147,1147,1147,1145,1141
P8,tPad,Normal,ThreeQuarters,5252.3005,-2821.644618699238578680203045,-4723.5258492816590969810312581,-551.229732130280872120712287,-1436.188586267305029995385325,-1841.181164177937436793684769,-846.268079913948666042462103,89.301069543973741527184371,516,419,751,659,613,734,822
P8,tPad,Normal,ThreeQuarters,1244.0712,-6829.873918699238578680203045,-8731.755149281659096981031258,-4559.459032130280872120712287,-5444.417886267305029995385325,-5849.410464177937436793684769,-4854.497379913948666042462103,-3918.928230456026258472815629,167,85,311,252,226,303,381
P8,tPad,Normal,ThreeQuarters,5420.3101,-2653.635018699238578680203045,-4555.5162492816590969810312581,-383.220132130280872120712287,-1268.178986267305029995385325,-1673.171564177937436793684769,-678.258479913948666042462103,257.310669543973741527184371,538,438,767,680,631,750,830
P8,tPad,Normal,ThreeQuarters,1282.0733,-6791.871818699238578680203045,-8693.753049281659096981031258,-4521.456932130280872120712287,-5406.415786267305029995385325,-5811.408364177937436793684769,-4816.495279913948666042462103,-3880.926130456026258472815629,169,87,313,256,230,308,385
P8,tPad,Normal,ThreeQuarters,3340.1911,-4733.754018699238578680203045,-6635.6352492816590969810312581,-2463.339132130280872120712287,-3348.297986267305029995385325,-3753.290564177937436793684769,-2758.377479913948666042462103,-1822.808330456026258472815629,316,232,524,438,405,506,620
P8,tPad,Normal,ThreeQuarters,6015.3441,-2058.601018699238578680203045,-3960.4822492816590969810312581,211.813867869719127879287713,-673.144986267305029995385325,-1078.137564177937436793684769,-83.224479913948666042462103,852.344669543973741527184371,604,496,816,744,684,799,879
P8,tPad,Normal,ThreeQuarters,5644.3228,-2429.622318699238578680203045,-4331.5035492816590969810312581,-159.207432130280872120712287,-1044.166286267305029995385325,-1449.158864177937436793684769,-454.245779913948666042462103,481.323369543973741527184371,554,459,781,704,649,767,850
P8,tPad,Normal,ThreeQuarters,1794.1026,-6279.842518699238578680203045,-8181.723749281659096981031258,-4009.427632130280872120712287,-4894.386486267305029995385325,-5299.379064177937436793684769,-4304.465979913948666042462103,-3368.896830456026258472815629,193,114,353,287,274,348,446
P8,tPad,Normal,Quarter,11117.6359,2269.7717622076241664178361707,367.8905316252036481170079576,4540.1866487765818729773269287,3586.0301972280037518245526817,3476.7323376561834255844819977,5095.2365071306833887285741497,4947.2487398905002778521609917,924,793,1021,996,993,1028,1026
P8,tPad,Normal,Quarter,1248.0714,-7599.7927377923758335821638293,-9501.673968374796351882992042,-5329.3778512234181270226730713,-6283.5343027719962481754473183,-6392.8321623438165744155180023,-4774.3279928693166112714258503,-4922.3157601094997221478390083,137,54,247,201,191,310,290
P8,tPad,Normal,Quarter,5851.3347,-2996.5294377923758335821638293,-4898.4106683747963518829920424,-726.1145512234181270226730713,-1680.2710027719962481754473183,-1789.5688623438165744155180023,-171.0646928693166112714258503,-319.0524601094997221478390083,498,398,730,630,619,789,777
P8,tPad,Normal,Quarter,6675.3818,-2172.4823377923758335821638293,-4074.3635683747963518829920424,97.9325487765818729773269287,-856.2239027719962481754473183,-965.5217623438165744155180023,652.9824071306833887285741497,504.9946398905002778521609917,583,486,807,728,696,854,851
P8,tPad,Normal,Quarter,5621.3215,-3226.5426377923758335821638293,-5128.4238683747963518829920424,-956.1277512234181270226730713,-1910.2842027719962481754473183,-2019.5820623438165744155180023,-401.0778928693166112714258503,-549.0656601094997221478390083,481,379,710,604,599,771,759
P8,tPad,Normal,Quarter,5371.3072,-3476.5569377923758335821638293,-5378.4381683747963518829920424,-1206.1420512234181270226730713,-2160.2985027719962481754473183,-2269.5963623438165744155180023,-651.0921928693166112714258503,-799.0799601094997221478390083,457,356,682,581,578,752,737
P8,tPad,Normal,Quarter,739.0423,-8108.821837792375833582163829,-10010.703068374796351882992042,-5838.4069512234181270226730713,-6792.5634027719962481754473183,-6901.8612623438165744155180023,-5283.3570928693166112714258503,-5431.3448601094997221478390083,121,36,218,170,168,259,259
P8,tPad,Normal,Quarter,6484.3709,-2363.4932377923758335821638293,-4265.3744683747963518829920424,-93.0783512234181270226730713,-1047.2348027719962481754473183,-1156.5326623438165744155180023,461.9715071306833887285741497,313.9837398905002778521609917,558,462,785,703,679,842,838
P8,tPad,Normal,Quarter,4787.2738,-4060.5903377923758335821638293,-5962.4715683747963518829920424,-1790.1754512234181270226730713,-2744.3319027719962481754473183,-2853.6297623438165744155180023,-1235.1255928693166112714258503,-1383.1133601094997221478390083,380,289,604,511,500,686,679
P8,tPad,Clipped,Quarter,5699.326,-6134.877245689979319420943786,-786.949964265175895513309667,-4856.950858074415327326644138,-4818.618810669599734014227275,-4927.916670241420060254297959,-5106.523438395001952070834769,-4931.270235535248094930481268,204,722,282,295,300,280,289
P8,tPad,Clipped,Quarter,5583.3193,-6250.883945689979319420943786,-902.956664265175895513309667,-4972.957558074415327326644138,-4934.625510669599734014227275,-5043.923370241420060254297959,-5222.530138395001952070834769,-5047.276935535248094930481268,197,717,275,283,292,267,282
P8,tPad,Clipped,Quarter,694.0397,-11140.163545689979319420943786,-5792.236264265175895513309667,-9862.237158074415327326644138,-9823.905110669599734014227275,-9933.202970241420060254297959,-10111.809738395001952070834769,-9936.556535535248094930481268,53,310,64,60,53,54,46
P8,tPad,Clipped,Quarter,5615.3212,-6218.882045689979319420943786,-870.954764265175895513309667,-4940.955658074415327326644138,-4902.623610669599734014227275,-5011.921470241420060254297959,-5190.528238395001952070834769,-5015.275035535248094930481268,198,719,278,286,294,269,284
P8,tPad,Clipped,Quarter,556.0318,-11278.171445689979319420943786,-5930.244164265175895513309667,-10000.245058074415327326644138,-9961.913010669599734014227275,-10071.210870241420060254297959,-10249.817638395001952070834769,-10074.564435535248094930481268,50,293,61,57,49,49,44
P8,tPad,Clipped,Quarter,6379.3649,-5454.838345689979319420943786,-106.911064265175895513309667,-4176.911958074415327326644138,-4138.579910669599734014227275,-4247.877770241420060254297959,-4426.484538395001952070834769,-4251.231335535248094930481268,248,772,342,350,352,337,355
P8,tPad,Clipped,Quarter,887.0507,-10947.152545689979319420943786,-5599.225264265175895513309667,-9669.226158074415327326644138,-9630.894110669599734014227275,-9740.191970241420060254297959,-9918.798738395001952070834769,-9743.545535535248094930481268,55,329,66,67,56,56,51
P8,tPad,Clipped,Quarter,4831.2763,-7002.926945689979319420943786,-1654.999664265175895513309667,-5725.000558074415327326644138,-5686.668510669599734014227275,-5795.966370241420060254297959,-5974.573138395001952070834769,-5799.319935535248094930481268,159,673,222,232,232,212,235
P8,tPad,Clipped,Quarter,5076.2904,-6757.912845689979319420943786,-1409.985564265175895513309667,-5479.986458074415327326644138,-5441.654410669599734014227275,-5550.952270241420060254297959,-5729.559038395001952070834769,-5554.305835535248094930481268,171,688,239,253,258,229,251
P8,Normal,Clipped,ThreeQuarters,73692.215,56687.932918838127467569091935,58332.206740364453734116319963,55557.020293179103667309101767,54369.735491371583858893503564,55583.059768639696456955340204,54461.590907953508496889389304,56153.175884560463712514292181,1178,1178,1177,1177,1177,1176,1177
P8,Normal,Clipped,ThreeQuarters,17067.9762,63.694118838127467569091935,1707.967940364453734116319963,-1067.218506820896332690898233,-2254.503308628416141106496436,-1041.179031360303543044659796,-2162.647892046491503110610696,-471.062915439536287485707819,785,866,700,565,689,580,765
P8,Normal,Clipped,ThreeQuarters,18047.0322,1042.750118838127467569091935,2687.023940364453734116319963,-88.162506820896332690898233,-1275.447308628416141106496436,-62.123031360303543044659796,-1183.591892046491503110610696,507.993084560463712514292181,861,918,786,678,793,692,852
P8,Normal,Clipped,ThreeQuarters,11859.6784,-5144.603681161872532430908065,-3500.329859635546265883680037,-6275.516306820896332690898233,-7462.801108628416141106496436,-6249.476831360303543044659796,-7370.945692046491503110610696,-5679.360715439536287485707819,270,536,194,133,201,141,244
P8,Normal,Clipped,ThreeQuarters,17804.0183,799.736218838127467569091935,2444.010040364453734116319963,-331.176406820896332690898233,-1518.461208628416141106496436,-305.136931360303543044659796,-1426.605792046491503110610696,264.979184560463712514292181,850,910,774,652,768,664,831
P8,Normal,Clipped,ThreeQuarters,21187.2118,4182.929718838127467569091935,5827.203540364453734116319963,3052.017093179103667309101767,1864.732291371583858893503564,3078.056568639696456955340204,1956.587707953508496889389304,3648.172684560463712514292181,994,1029,979,932,981,935,994
P8,Normal,Clipped,ThreeQuarters,10272.5875,-6731.694581161872532430908065,-5087.420759635546265883680037,-7862.607206820896332690898233,-9049.892008628416141106496436,-7836.567731360303543044659796,-8958.036592046491503110610696,-7266.451615439536287485707819,173,389,119,72,115,78,147
P8,Normal,Clipped,ThreeQuarters,12506.7154,-4497.566681161872532430908065,-2853.292859635546265883680037,-5628.479306820896332690898233,-6815.764108628416141106496436,-5602.439831360303543044659796,-6723.908692046491503110610696,-5032.323715439536287485707819,335,584,228,169,253,170,283
P8,Normal,Clipped,ThreeQuarters,16795.9606,-208.321481161872532430908065,1435.952340364453734116319963,-1339.234106820896332690898233,-2526.518908628416141106496436,-1313.194631360303543044659796,-2434.663492046491503110610696,-743.078515439536287485707819,770,852,663,539,665,550,743
P8,tPad,Clipped,Half,37240.1301,16952.723654899246269804645440,22300.650936324049693712279559,18230.650042514810261898945088,19819.878891971961032160702407,20376.710070957695863988395420,20089.145764489714547161935740,20733.542919507035483095892840,1141,1152,1146,1149,1149,1148,1150
P8,tPad,Clipped,Half,9431.5395,-10855.866945100753730195354560,-5507.939663675950306287720441,-9577.940557485189738101054912,-7988.711708028038967839297593,-7431.880529042304136011604580,-7719.444835510285452838064260,-7075.047680492964516904107160,57,338,68,107,135,123,160
P8,tPad,Clipped,Half,9603.5493,-10683.857145100753730195354560,-5335.929863675950306287720441,-9405.930757485189738101054912,-7816.701908028038967839297593,-7259.870729042304136011604580,-7547.435035510285452838064260,-6903.037880492964516904107160,61,360,72,116,148,133,171
